#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	volIntegrate(rhoeps)	volIntegrate(rho)
             9836	1.0491174999e-01	1.0491196811e-01
             9837	1.0491174959e-01	1.0491196771e-01
             9838	1.0491174918e-01	1.0491196730e-01
             9839	1.0491174864e-01	1.0491196677e-01
             9840	1.0491174814e-01	1.0491196627e-01
             9841	1.0491174761e-01	1.0491196574e-01
             9842	1.0491174712e-01	1.0491196524e-01
             9843	1.0491174663e-01	1.0491196476e-01
             9844	1.0491174613e-01	1.0491196426e-01
             9845	1.0491174553e-01	1.0491196367e-01
             9846	1.0491174496e-01	1.0491196309e-01
             9847	1.0491174436e-01	1.0491196250e-01
             9848	1.0491174384e-01	1.0491196198e-01
             9849	1.0491174329e-01	1.0491196143e-01
             9850	1.0491174283e-01	1.0491196096e-01
             9851	1.0491174232e-01	1.0491196045e-01
             9852	1.0491174174e-01	1.0491195988e-01
             9853	1.0491174112e-01	1.0491195926e-01
             9854	1.0491174055e-01	1.0491195869e-01
             9855	1.0491173991e-01	1.0491195805e-01
             9856	1.0491173943e-01	1.0491195757e-01
             9857	1.0491173889e-01	1.0491195703e-01
             9858	1.0491173833e-01	1.0491195648e-01
             9859	1.0491173781e-01	1.0491195595e-01
             9860	1.0491173724e-01	1.0491195538e-01
             9861	1.0491173670e-01	1.0491195485e-01
             9862	1.0491173629e-01	1.0491195444e-01
             9863	1.0491173578e-01	1.0491195393e-01
             9864	1.0491173534e-01	1.0491195349e-01
             9865	1.0491173481e-01	1.0491195296e-01
             9866	1.0491173429e-01	1.0491195244e-01
             9867	1.0491173387e-01	1.0491195202e-01
             9868	1.0491173339e-01	1.0491195154e-01
             9869	1.0491173287e-01	1.0491195102e-01
             9870	1.0491173241e-01	1.0491195056e-01
             9871	1.0491173191e-01	1.0491195007e-01
             9872	1.0491173135e-01	1.0491194950e-01
             9873	1.0491173086e-01	1.0491194902e-01
             9874	1.0491173029e-01	1.0491194845e-01
             9875	1.0491172975e-01	1.0491194791e-01
             9876	1.0491172925e-01	1.0491194741e-01
             9877	1.0491172867e-01	1.0491194683e-01
             9878	1.0491172807e-01	1.0491194623e-01
             9879	1.0491172754e-01	1.0491194571e-01
             9880	1.0491172699e-01	1.0491194515e-01
             9881	1.0491172652e-01	1.0491194468e-01
             9882	1.0491172599e-01	1.0491194416e-01
             9883	1.0491172557e-01	1.0491194374e-01
             9884	1.0491172509e-01	1.0491194326e-01
             9885	1.0491172459e-01	1.0491194276e-01
             9886	1.0491172424e-01	1.0491194241e-01
             9887	1.0491172365e-01	1.0491194182e-01
             9888	1.0491172320e-01	1.0491194137e-01
             9889	1.0491172261e-01	1.0491194078e-01
             9890	1.0491172215e-01	1.0491194033e-01
             9891	1.0491172182e-01	1.0491193999e-01
             9892	1.0491172132e-01	1.0491193950e-01
             9893	1.0491172076e-01	1.0491193894e-01
             9894	1.0491172020e-01	1.0491193837e-01
             9895	1.0491171961e-01	1.0491193778e-01
             9896	1.0491171911e-01	1.0491193729e-01
             9897	1.0491171870e-01	1.0491193688e-01
             9898	1.0491171815e-01	1.0491193633e-01
             9899	1.0491171761e-01	1.0491193579e-01
             9900	1.0491171705e-01	1.0491193523e-01
             9901	1.0491171658e-01	1.0491193477e-01
             9902	1.0491171606e-01	1.0491193424e-01
             9903	1.0491171559e-01	1.0491193377e-01
             9904	1.0491171510e-01	1.0491193329e-01
             9905	1.0491171445e-01	1.0491193264e-01
             9906	1.0491171394e-01	1.0491193213e-01
             9907	1.0491171353e-01	1.0491193172e-01
             9908	1.0491171292e-01	1.0491193112e-01
             9909	1.0491171245e-01	1.0491193065e-01
             9910	1.0491171202e-01	1.0491193022e-01
             9911	1.0491171147e-01	1.0491192966e-01
             9912	1.0491171094e-01	1.0491192913e-01
             9913	1.0491171042e-01	1.0491192862e-01
             9914	1.0491171001e-01	1.0491192821e-01
             9915	1.0491170955e-01	1.0491192775e-01
             9916	1.0491170905e-01	1.0491192725e-01
             9917	1.0491170866e-01	1.0491192686e-01
             9918	1.0491170818e-01	1.0491192638e-01
             9919	1.0491170758e-01	1.0491192578e-01
             9920	1.0491170710e-01	1.0491192530e-01
             9921	1.0491170665e-01	1.0491192486e-01
             9922	1.0491170612e-01	1.0491192432e-01
             9923	1.0491170550e-01	1.0491192371e-01
             9924	1.0491170497e-01	1.0491192317e-01
             9925	1.0491170443e-01	1.0491192264e-01
             9926	1.0491170379e-01	1.0491192200e-01
             9927	1.0491170321e-01	1.0491192142e-01
             9928	1.0491170269e-01	1.0491192090e-01
             9929	1.0491170215e-01	1.0491192036e-01
             9930	1.0491170168e-01	1.0491191989e-01
             9931	1.0491170118e-01	1.0491191939e-01
             9932	1.0491170062e-01	1.0491191884e-01
             9933	1.0491170012e-01	1.0491191834e-01
             9934	1.0491169952e-01	1.0491191774e-01
             9935	1.0491169902e-01	1.0491191723e-01
             9936	1.0491169846e-01	1.0491191668e-01
             9937	1.0491169787e-01	1.0491191609e-01
             9938	1.0491169726e-01	1.0491191548e-01
             9939	1.0491169677e-01	1.0491191499e-01
             9940	1.0491169619e-01	1.0491191441e-01
             9941	1.0491169569e-01	1.0491191391e-01
             9942	1.0491169530e-01	1.0491191352e-01
             9943	1.0491169481e-01	1.0491191304e-01
             9944	1.0491169431e-01	1.0491191253e-01
             9945	1.0491169378e-01	1.0491191201e-01
             9946	1.0491169333e-01	1.0491191156e-01
             9947	1.0491169283e-01	1.0491191106e-01
             9948	1.0491169242e-01	1.0491191065e-01
             9949	1.0491169196e-01	1.0491191018e-01
             9950	1.0491169153e-01	1.0491190976e-01
             9951	1.0491169109e-01	1.0491190932e-01
             9952	1.0491169059e-01	1.0491190882e-01
             9953	1.0491169011e-01	1.0491190835e-01
             9954	1.0491168954e-01	1.0491190777e-01
             9955	1.0491168907e-01	1.0491190731e-01
             9956	1.0491168866e-01	1.0491190689e-01
             9957	1.0491168803e-01	1.0491190627e-01
             9958	1.0491168758e-01	1.0491190581e-01
             9959	1.0491168710e-01	1.0491190534e-01
             9960	1.0491168654e-01	1.0491190478e-01
             9961	1.0491168593e-01	1.0491190417e-01
             9962	1.0491168548e-01	1.0491190372e-01
             9963	1.0491168504e-01	1.0491190329e-01
             9964	1.0491168456e-01	1.0491190280e-01
             9965	1.0491168412e-01	1.0491190237e-01
             9966	1.0491168368e-01	1.0491190192e-01
             9967	1.0491168326e-01	1.0491190150e-01
             9968	1.0491168286e-01	1.0491190111e-01
             9969	1.0491168242e-01	1.0491190066e-01
             9970	1.0491168180e-01	1.0491190004e-01
             9971	1.0491168140e-01	1.0491189965e-01
             9972	1.0491168098e-01	1.0491189923e-01
             9973	1.0491168057e-01	1.0491189882e-01
             9974	1.0491168017e-01	1.0491189842e-01
             9975	1.0491167962e-01	1.0491189787e-01
             9976	1.0491167923e-01	1.0491189749e-01
             9977	1.0491167867e-01	1.0491189693e-01
             9978	1.0491167809e-01	1.0491189634e-01
             9979	1.0491167754e-01	1.0491189580e-01
             9980	1.0491167719e-01	1.0491189545e-01
             9981	1.0491167667e-01	1.0491189493e-01
             9982	1.0491167624e-01	1.0491189450e-01
             9983	1.0491167579e-01	1.0491189405e-01
             9984	1.0491167530e-01	1.0491189356e-01
             9985	1.0491167474e-01	1.0491189300e-01
             9986	1.0491167430e-01	1.0491189257e-01
             9987	1.0491167387e-01	1.0491189213e-01
             9988	1.0491167339e-01	1.0491189165e-01
             9989	1.0491167290e-01	1.0491189116e-01
             9990	1.0491167240e-01	1.0491189066e-01
             9991	1.0491167198e-01	1.0491189025e-01
             9992	1.0491167140e-01	1.0491188966e-01
             9993	1.0491167095e-01	1.0491188922e-01
             9994	1.0491167039e-01	1.0491188867e-01
             9995	1.0491166985e-01	1.0491188812e-01
             9996	1.0491166927e-01	1.0491188754e-01
             9997	1.0491166883e-01	1.0491188711e-01
             9998	1.0491166832e-01	1.0491188659e-01
             9999	1.0491166783e-01	1.0491188611e-01
            10000	1.0491166738e-01	1.0491188566e-01
            10001	1.0491166692e-01	1.0491188520e-01
            10002	1.0491166632e-01	1.0491188459e-01
            10003	1.0491166590e-01	1.0491188418e-01
            10004	1.0491166537e-01	1.0491188365e-01
            10005	1.0491166479e-01	1.0491188307e-01
            10006	1.0491166427e-01	1.0491188255e-01
            10007	1.0491166372e-01	1.0491188200e-01
            10008	1.0491166326e-01	1.0491188154e-01
            10009	1.0491166291e-01	1.0491188119e-01
            10010	1.0491166253e-01	1.0491188082e-01
            10011	1.0491166206e-01	1.0491188035e-01
            10012	1.0491166149e-01	1.0491187978e-01
            10013	1.0491166093e-01	1.0491187922e-01
            10014	1.0491166053e-01	1.0491187882e-01
            10015	1.0491166012e-01	1.0491187841e-01
            10016	1.0491165961e-01	1.0491187790e-01
            10017	1.0491165927e-01	1.0491187756e-01
            10018	1.0491165880e-01	1.0491187709e-01
            10019	1.0491165852e-01	1.0491187681e-01
            10020	1.0491165814e-01	1.0491187644e-01
            10021	1.0491165755e-01	1.0491187585e-01
            10022	1.0491165712e-01	1.0491187541e-01
            10023	1.0491165655e-01	1.0491187485e-01
            10024	1.0491165611e-01	1.0491187441e-01
            10025	1.0491165558e-01	1.0491187388e-01
            10026	1.0491165524e-01	1.0491187354e-01
            10027	1.0491165483e-01	1.0491187313e-01
            10028	1.0491165444e-01	1.0491187274e-01
            10029	1.0491165408e-01	1.0491187238e-01
            10030	1.0491165365e-01	1.0491187195e-01
            10031	1.0491165317e-01	1.0491187148e-01
            10032	1.0491165264e-01	1.0491187095e-01
            10033	1.0491165224e-01	1.0491187054e-01
            10034	1.0491165182e-01	1.0491187013e-01
            10035	1.0491165139e-01	1.0491186970e-01
            10036	1.0491165091e-01	1.0491186922e-01
            10037	1.0491165044e-01	1.0491186875e-01
            10038	1.0491164993e-01	1.0491186824e-01
            10039	1.0491164943e-01	1.0491186774e-01
            10040	1.0491164901e-01	1.0491186732e-01
            10041	1.0491164853e-01	1.0491186684e-01
            10042	1.0491164812e-01	1.0491186643e-01
            10043	1.0491164774e-01	1.0491186605e-01
            10044	1.0491164722e-01	1.0491186554e-01
            10045	1.0491164686e-01	1.0491186517e-01
            10046	1.0491164633e-01	1.0491186465e-01
            10047	1.0491164601e-01	1.0491186433e-01
            10048	1.0491164554e-01	1.0491186385e-01
            10049	1.0491164496e-01	1.0491186328e-01
            10050	1.0491164451e-01	1.0491186283e-01
            10051	1.0491164412e-01	1.0491186244e-01
            10052	1.0491164367e-01	1.0491186199e-01
            10053	1.0491164309e-01	1.0491186141e-01
            10054	1.0491164281e-01	1.0491186114e-01
            10055	1.0491164242e-01	1.0491186075e-01
            10056	1.0491164203e-01	1.0491186035e-01
            10057	1.0491164148e-01	1.0491185981e-01
            10058	1.0491164129e-01	1.0491185962e-01
            10059	1.0491164085e-01	1.0491185918e-01
            10060	1.0491164023e-01	1.0491185856e-01
            10061	1.0491163978e-01	1.0491185811e-01
            10062	1.0491163940e-01	1.0491185773e-01
            10063	1.0491163888e-01	1.0491185721e-01
            10064	1.0491163848e-01	1.0491185682e-01
            10065	1.0491163787e-01	1.0491185620e-01
            10066	1.0491163753e-01	1.0491185586e-01
            10067	1.0491163716e-01	1.0491185549e-01
            10068	1.0491163670e-01	1.0491185504e-01
            10069	1.0491163619e-01	1.0491185452e-01
            10070	1.0491163582e-01	1.0491185416e-01
            10071	1.0491163527e-01	1.0491185361e-01
            10072	1.0491163479e-01	1.0491185313e-01
            10073	1.0491163435e-01	1.0491185269e-01
            10074	1.0491163391e-01	1.0491185226e-01
            10075	1.0491163340e-01	1.0491185174e-01
            10076	1.0491163309e-01	1.0491185143e-01
            10077	1.0491163269e-01	1.0491185104e-01
            10078	1.0491163218e-01	1.0491185053e-01
            10079	1.0491163166e-01	1.0491185001e-01
            10080	1.0491163120e-01	1.0491184955e-01
            10081	1.0491163084e-01	1.0491184919e-01
            10082	1.0491163032e-01	1.0491184867e-01
            10083	1.0491162984e-01	1.0491184819e-01
            10084	1.0491162929e-01	1.0491184764e-01
            10085	1.0491162879e-01	1.0491184714e-01
            10086	1.0491162822e-01	1.0491184658e-01
            10087	1.0491162783e-01	1.0491184618e-01
            10088	1.0491162734e-01	1.0491184570e-01
            10089	1.0491162682e-01	1.0491184518e-01
            10090	1.0491162636e-01	1.0491184472e-01
            10091	1.0491162591e-01	1.0491184427e-01
            10092	1.0491162546e-01	1.0491184382e-01
            10093	1.0491162515e-01	1.0491184351e-01
            10094	1.0491162468e-01	1.0491184304e-01
            10095	1.0491162417e-01	1.0491184253e-01
            10096	1.0491162371e-01	1.0491184207e-01
            10097	1.0491162314e-01	1.0491184150e-01
            10098	1.0491162257e-01	1.0491184093e-01
            10099	1.0491162196e-01	1.0491184033e-01
            10100	1.0491162161e-01	1.0491183998e-01
            10101	1.0491162110e-01	1.0491183947e-01
            10102	1.0491162052e-01	1.0491183889e-01
            10103	1.0491162022e-01	1.0491183859e-01
            10104	1.0491161973e-01	1.0491183810e-01
            10105	1.0491161934e-01	1.0491183771e-01
            10106	1.0491161890e-01	1.0491183727e-01
            10107	1.0491161851e-01	1.0491183689e-01
            10108	1.0491161801e-01	1.0491183638e-01
            10109	1.0491161760e-01	1.0491183597e-01
            10110	1.0491161727e-01	1.0491183564e-01
            10111	1.0491161672e-01	1.0491183510e-01
            10112	1.0491161629e-01	1.0491183467e-01
            10113	1.0491161582e-01	1.0491183420e-01
            10114	1.0491161534e-01	1.0491183372e-01
            10115	1.0491161499e-01	1.0491183337e-01
            10116	1.0491161465e-01	1.0491183304e-01
            10117	1.0491161419e-01	1.0491183257e-01
            10118	1.0491161365e-01	1.0491183204e-01
            10119	1.0491161316e-01	1.0491183155e-01
            10120	1.0491161277e-01	1.0491183116e-01
            10121	1.0491161228e-01	1.0491183067e-01
