#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	weightedVolAverage(H2)	weightedVolAverage(CO2)	weightedVolAverage(CO)	weightedVolAverage(N2)	weightedVolAverage(H2O)
             6017	2.1708528697e-03	6.3226544895e-02	3.3151857378e-01	6.0306901777e-01	1.5010681120e-05
             6018	2.1708530909e-03	6.3226532566e-02	3.3151858396e-01	6.0306902155e-01	1.5008829759e-05
             6019	2.1708533120e-03	6.3226520241e-02	3.3151859414e-01	6.0306902533e-01	1.5006978829e-05
             6020	2.1708535331e-03	6.3226507919e-02	3.3151860431e-01	6.0306902911e-01	1.5005128144e-05
             6021	2.1708537541e-03	6.3226495599e-02	3.3151861448e-01	6.0306903289e-01	1.5003277812e-05
             6022	2.1708539751e-03	6.3226483282e-02	3.3151862465e-01	6.0306903667e-01	1.5001427637e-05
             6023	2.1708541961e-03	6.3226470967e-02	3.3151863481e-01	6.0306904044e-01	1.4999577830e-05
             6024	2.1708544170e-03	6.3226458655e-02	3.3151864498e-01	6.0306904422e-01	1.4997728329e-05
             6025	2.1708546379e-03	6.3226446346e-02	3.3151865514e-01	6.0306904800e-01	1.4995879018e-05
             6026	2.1708548588e-03	6.3226434038e-02	3.3151866530e-01	6.0306905177e-01	1.4994029980e-05
             6027	2.1708550797e-03	6.3226421733e-02	3.3151867546e-01	6.0306905555e-01	1.4992181318e-05
             6028	2.1708553005e-03	6.3226409431e-02	3.3151868561e-01	6.0306905932e-01	1.4990332970e-05
             6029	2.1708555212e-03	6.3226397131e-02	3.3151869577e-01	6.0306906309e-01	1.4988484913e-05
             6030	2.1708557420e-03	6.3226384834e-02	3.3151870592e-01	6.0306906687e-01	1.4986637092e-05
             6031	2.1708559627e-03	6.3226372540e-02	3.3151871607e-01	6.0306907064e-01	1.4984789664e-05
             6032	2.1708561833e-03	6.3226360247e-02	3.3151872622e-01	6.0306907441e-01	1.4982942406e-05
             6033	2.1708564040e-03	6.3226347957e-02	3.3151873636e-01	6.0306907818e-01	1.4981095519e-05
             6034	2.1708566246e-03	6.3226335670e-02	3.3151874651e-01	6.0306908195e-01	1.4979249078e-05
             6035	2.1708568451e-03	6.3226323386e-02	3.3151875665e-01	6.0306908572e-01	1.4977402898e-05
             6036	2.1708570656e-03	6.3226311104e-02	3.3151876679e-01	6.0306908948e-01	1.4975556814e-05
             6037	2.1708572861e-03	6.3226298824e-02	3.3151877693e-01	6.0306909325e-01	1.4973711084e-05
             6038	2.1708575066e-03	6.3226286548e-02	3.3151878706e-01	6.0306909702e-01	1.4971865805e-05
             6039	2.1708577270e-03	6.3226274274e-02	3.3151879719e-01	6.0306910078e-01	1.4970020786e-05
             6040	2.1708579473e-03	6.3226262003e-02	3.3151880733e-01	6.0306910455e-01	1.4968175928e-05
             6041	2.1708581677e-03	6.3226249734e-02	3.3151881745e-01	6.0306910831e-01	1.4966331502e-05
             6042	2.1708583880e-03	6.3226237467e-02	3.3151882758e-01	6.0306911208e-01	1.4964487167e-05
             6043	2.1708586082e-03	6.3226225204e-02	3.3151883771e-01	6.0306911584e-01	1.4962643276e-05
             6044	2.1708588285e-03	6.3226212942e-02	3.3151884783e-01	6.0306911960e-01	1.4960799623e-05
             6045	2.1708590487e-03	6.3226200683e-02	3.3151885795e-01	6.0306912336e-01	1.4958956187e-05
             6046	2.1708592688e-03	6.3226188427e-02	3.3151886807e-01	6.0306912712e-01	1.4957113053e-05
             6047	2.1708594890e-03	6.3226176174e-02	3.3151887818e-01	6.0306913088e-01	1.4955270342e-05
             6048	2.1708597090e-03	6.3226163923e-02	3.3151888830e-01	6.0306913464e-01	1.4953427869e-05
             6049	2.1708599291e-03	6.3226151674e-02	3.3151889841e-01	6.0306913840e-01	1.4951585646e-05
             6050	2.1708601491e-03	6.3226139428e-02	3.3151890852e-01	6.0306914216e-01	1.4949743751e-05
             6051	2.1708603691e-03	6.3226127184e-02	3.3151891863e-01	6.0306914591e-01	1.4947902155e-05
             6052	2.1708605891e-03	6.3226114943e-02	3.3151892874e-01	6.0306914967e-01	1.4946060807e-05
             6053	2.1708608090e-03	6.3226102705e-02	3.3151893884e-01	6.0306915343e-01	1.4944219828e-05
             6054	2.1708610289e-03	6.3226090469e-02	3.3151894894e-01	6.0306915718e-01	1.4942379050e-05
             6055	2.1708612487e-03	6.3226078235e-02	3.3151895904e-01	6.0306916093e-01	1.4940538662e-05
             6056	2.1708614685e-03	6.3226066005e-02	3.3151896914e-01	6.0306916469e-01	1.4938698620e-05
             6057	2.1708616883e-03	6.3226053777e-02	3.3151897924e-01	6.0306916844e-01	1.4936858710e-05
             6058	2.1708619080e-03	6.3226041551e-02	3.3151898933e-01	6.0306917219e-01	1.4935019304e-05
             6059	2.1708621277e-03	6.3226029328e-02	3.3151899942e-01	6.0306917594e-01	1.4933180059e-05
             6060	2.1708623474e-03	6.3226017108e-02	3.3151900951e-01	6.0306917969e-01	1.4931341006e-05
             6061	2.1708625670e-03	6.3226004890e-02	3.3151901960e-01	6.0306918344e-01	1.4929502401e-05
             6062	2.1708627866e-03	6.3225992675e-02	3.3151902968e-01	6.0306918719e-01	1.4927664089e-05
             6063	2.1708630062e-03	6.3225980463e-02	3.3151903977e-01	6.0306919094e-01	1.4925825938e-05
             6064	2.1708632257e-03	6.3225968252e-02	3.3151904985e-01	6.0306919469e-01	1.4923988259e-05
             6065	2.1708634452e-03	6.3225956045e-02	3.3151905993e-01	6.0306919843e-01	1.4922150741e-05
             6066	2.1708636646e-03	6.3225943839e-02	3.3151907000e-01	6.0306920218e-01	1.4920313516e-05
             6067	2.1708638841e-03	6.3225931637e-02	3.3151908008e-01	6.0306920592e-01	1.4918476576e-05
             6068	2.1708641035e-03	6.3225919437e-02	3.3151909015e-01	6.0306920967e-01	1.4916639873e-05
             6069	2.1708643228e-03	6.3225907239e-02	3.3151910022e-01	6.0306921341e-01	1.4914803579e-05
             6070	2.1708645421e-03	6.3225895045e-02	3.3151911029e-01	6.0306921716e-01	1.4912967570e-05
             6071	2.1708647614e-03	6.3225882852e-02	3.3151912036e-01	6.0306922090e-01	1.4911131732e-05
             6072	2.1708649806e-03	6.3225870663e-02	3.3151913042e-01	6.0306922464e-01	1.4909296268e-05
             6073	2.1708651999e-03	6.3225858475e-02	3.3151914048e-01	6.0306922838e-01	1.4907461037e-05
             6074	2.1708654190e-03	6.3225846290e-02	3.3151915054e-01	6.0306923212e-01	1.4905626127e-05
             6075	2.1708656382e-03	6.3225834108e-02	3.3151916060e-01	6.0306923586e-01	1.4903791497e-05
             6076	2.1708658573e-03	6.3225821928e-02	3.3151917066e-01	6.0306923960e-01	1.4901957209e-05
             6077	2.1708660763e-03	6.3225809751e-02	3.3151918071e-01	6.0306924334e-01	1.4900123136e-05
             6078	2.1708662954e-03	6.3225797577e-02	3.3151919077e-01	6.0306924707e-01	1.4898289347e-05
             6079	2.1708665144e-03	6.3225785405e-02	3.3151920082e-01	6.0306925081e-01	1.4896455928e-05
             6080	2.1708667333e-03	6.3225773236e-02	3.3151921086e-01	6.0306925454e-01	1.4894622766e-05
             6081	2.1708669523e-03	6.3225761069e-02	3.3151922091e-01	6.0306925828e-01	1.4892789867e-05
             6082	2.1708671712e-03	6.3225748904e-02	3.3151923095e-01	6.0306926201e-01	1.4890957312e-05
             6083	2.1708673900e-03	6.3225736742e-02	3.3151924100e-01	6.0306926575e-01	1.4889125020e-05
             6084	2.1708676089e-03	6.3225724583e-02	3.3151925104e-01	6.0306926948e-01	1.4887293025e-05
             6085	2.1708678276e-03	6.3225712426e-02	3.3151926107e-01	6.0306927321e-01	1.4885461298e-05
             6086	2.1708680464e-03	6.3225700272e-02	3.3151927111e-01	6.0306927694e-01	1.4883629854e-05
             6087	2.1708682651e-03	6.3225688120e-02	3.3151928114e-01	6.0306928067e-01	1.4881798676e-05
             6088	2.1708684838e-03	6.3225675970e-02	3.3151929117e-01	6.0306928440e-01	1.4879967851e-05
             6089	2.1708687025e-03	6.3225663823e-02	3.3151930120e-01	6.0306928813e-01	1.4878137290e-05
             6090	2.1708689211e-03	6.3225651680e-02	3.3151931123e-01	6.0306929186e-01	1.4876307193e-05
             6091	2.1708691396e-03	6.3225639538e-02	3.3151932126e-01	6.0306929559e-01	1.4874477086e-05
             6092	2.1708693582e-03	6.3225627398e-02	3.3151933128e-01	6.0306929932e-01	1.4872647385e-05
             6093	2.1708695767e-03	6.3225615261e-02	3.3151934130e-01	6.0306930304e-01	1.4870817893e-05
             6094	2.1708697952e-03	6.3225603127e-02	3.3151935132e-01	6.0306930677e-01	1.4868988909e-05
             6095	2.1708700136e-03	6.3225590996e-02	3.3151936134e-01	6.0306931049e-01	1.4867160093e-05
             6096	2.1708702320e-03	6.3225578866e-02	3.3151937135e-01	6.0306931422e-01	1.4865331559e-05
             6097	2.1708704504e-03	6.3225566739e-02	3.3151938137e-01	6.0306931794e-01	1.4863503284e-05
             6098	2.1708706687e-03	6.3225554615e-02	3.3151939138e-01	6.0306932166e-01	1.4861675418e-05
             6099	2.1708708870e-03	6.3225542493e-02	3.3151940139e-01	6.0306932538e-01	1.4859847705e-05
             6100	2.1708711053e-03	6.3225530373e-02	3.3151941140e-01	6.0306932911e-01	1.4858020413e-05
             6101	2.1708713235e-03	6.3225518256e-02	3.3151942140e-01	6.0306933283e-01	1.4856193441e-05
             6102	2.1708715417e-03	6.3225506142e-02	3.3151943140e-01	6.0306933655e-01	1.4854366709e-05
             6103	2.1708717599e-03	6.3225494031e-02	3.3151944140e-01	6.0306934027e-01	1.4852540176e-05
             6104	2.1708719780e-03	6.3225481922e-02	3.3151945140e-01	6.0306934398e-01	1.4850714013e-05
             6105	2.1708721961e-03	6.3225469815e-02	3.3151946140e-01	6.0306934770e-01	1.4848888123e-05
             6106	2.1708724141e-03	6.3225457710e-02	3.3151947140e-01	6.0306935142e-01	1.4847062547e-05
             6107	2.1708726322e-03	6.3225445609e-02	3.3151948139e-01	6.0306935513e-01	1.4845237191e-05
             6108	2.1708728501e-03	6.3225433510e-02	3.3151949138e-01	6.0306935885e-01	1.4843412158e-05
             6109	2.1708730681e-03	6.3225421413e-02	3.3151950137e-01	6.0306936256e-01	1.4841587446e-05
             6110	2.1708732860e-03	6.3225409318e-02	3.3151951135e-01	6.0306936628e-01	1.4839763047e-05
             6111	2.1708735039e-03	6.3225397226e-02	3.3151952134e-01	6.0306936999e-01	1.4837938783e-05
             6112	2.1708737217e-03	6.3225385137e-02	3.3151953132e-01	6.0306937370e-01	1.4836114761e-05
             6113	2.1708739395e-03	6.3225373049e-02	3.3151954130e-01	6.0306937742e-01	1.4834291123e-05
             6114	2.1708741573e-03	6.3225360965e-02	3.3151955128e-01	6.0306938113e-01	1.4832467822e-05
             6115	2.1708743751e-03	6.3225348883e-02	3.3151956126e-01	6.0306938484e-01	1.4830644713e-05
             6116	2.1708745928e-03	6.3225336804e-02	3.3151957123e-01	6.0306938855e-01	1.4828822067e-05
             6117	2.1708748104e-03	6.3225324727e-02	3.3151958121e-01	6.0306939226e-01	1.4826999579e-05
             6118	2.1708750281e-03	6.3225312652e-02	3.3151959118e-01	6.0306939596e-01	1.4825177372e-05
             6119	2.1708752457e-03	6.3225300580e-02	3.3151960115e-01	6.0306939967e-01	1.4823355320e-05
             6120	2.1708754633e-03	6.3225288510e-02	3.3151961111e-01	6.0306940338e-01	1.4821533781e-05
             6121	2.1708756808e-03	6.3225276443e-02	3.3151962108e-01	6.0306940709e-01	1.4819712347e-05
             6122	2.1708758983e-03	6.3225264378e-02	3.3151963104e-01	6.0306941079e-01	1.4817891213e-05
             6123	2.1708761158e-03	6.3225252316e-02	3.3151964100e-01	6.0306941450e-01	1.4816070433e-05
             6124	2.1708763332e-03	6.3225240257e-02	3.3151965096e-01	6.0306941820e-01	1.4814249983e-05
             6125	2.1708765506e-03	6.3225228200e-02	3.3151966092e-01	6.0306942190e-01	1.4812429781e-05
             6126	2.1708767680e-03	6.3225216145e-02	3.3151967087e-01	6.0306942561e-01	1.4810609827e-05
             6127	2.1708769853e-03	6.3225204093e-02	3.3151968082e-01	6.0306942931e-01	1.4808790197e-05
             6128	2.1708772026e-03	6.3225192044e-02	3.3151969077e-01	6.0306943301e-01	1.4806970858e-05
             6129	2.1708774199e-03	6.3225179997e-02	3.3151970072e-01	6.0306943671e-01	1.4805151675e-05
             6130	2.1708776371e-03	6.3225167952e-02	3.3151971067e-01	6.0306944041e-01	1.4803333005e-05
             6131	2.1708778543e-03	6.3225155910e-02	3.3151972061e-01	6.0306944411e-01	1.4801514468e-05
             6132	2.1708780714e-03	6.3225143870e-02	3.3151973056e-01	6.0306944781e-01	1.4799696191e-05
             6133	2.1708782886e-03	6.3225131832e-02	3.3151974050e-01	6.0306945150e-01	1.4797878209e-05
             6134	2.1708785056e-03	6.3225119797e-02	3.3151975044e-01	6.0306945520e-01	1.4796060528e-05
             6135	2.1708787227e-03	6.3225107765e-02	3.3151976037e-01	6.0306945890e-01	1.4794243105e-05
             6136	2.1708789397e-03	6.3225095735e-02	3.3151977031e-01	6.0306946259e-01	1.4792426158e-05
             6137	2.1708791567e-03	6.3225083707e-02	3.3151978024e-01	6.0306946629e-01	1.4790609253e-05
             6138	2.1708793737e-03	6.3225071683e-02	3.3151979017e-01	6.0306946998e-01	1.4788792814e-05
             6139	2.1708795906e-03	6.3225059660e-02	3.3151980010e-01	6.0306947368e-01	1.4786976605e-05
             6140	2.1708798075e-03	6.3225047639e-02	3.3151981002e-01	6.0306947737e-01	1.4785160625e-05
             6141	2.1708800243e-03	6.3225035621e-02	3.3151981995e-01	6.0306948106e-01	1.4783344897e-05
             6142	2.1708802411e-03	6.3225023606e-02	3.3151982987e-01	6.0306948475e-01	1.4781529615e-05
             6143	2.1708804579e-03	6.3225011593e-02	3.3151983979e-01	6.0306948844e-01	1.4779714545e-05
             6144	2.1708806747e-03	6.3224999583e-02	3.3151984971e-01	6.0306949213e-01	1.4777899948e-05
             6145	2.1708808914e-03	6.3224987575e-02	3.3151985963e-01	6.0306949582e-01	1.4776085360e-05
             6146	2.1708811080e-03	6.3224975570e-02	3.3151986954e-01	6.0306949951e-01	1.4774271132e-05
             6147	2.1708813247e-03	6.3224963566e-02	3.3151987946e-01	6.0306950320e-01	1.4772457124e-05
             6148	2.1708815413e-03	6.3224951565e-02	3.3151988937e-01	6.0306950688e-01	1.4770643485e-05
             6149	2.1708817579e-03	6.3224939566e-02	3.3151989928e-01	6.0306951057e-01	1.4768830022e-05
             6150	2.1708819744e-03	6.3224927570e-02	3.3151990918e-01	6.0306951426e-01	1.4767017032e-05
             6151	2.1708821909e-03	6.3224915576e-02	3.3151991909e-01	6.0306951794e-01	1.4765204250e-05
             6152	2.1708824074e-03	6.3224903585e-02	3.3151992899e-01	6.0306952163e-01	1.4763391572e-05
             6153	2.1708826238e-03	6.3224891596e-02	3.3151993889e-01	6.0306952531e-01	1.4761579346e-05
             6154	2.1708828402e-03	6.3224879610e-02	3.3151994879e-01	6.0306952899e-01	1.4759767399e-05
             6155	2.1708830566e-03	6.3224867626e-02	3.3151995869e-01	6.0306953267e-01	1.4757955662e-05
             6156	2.1708832729e-03	6.3224855646e-02	3.3151996858e-01	6.0306953636e-01	1.4756144207e-05
             6157	2.1708834892e-03	6.3224843667e-02	3.3151997847e-01	6.0306954004e-01	1.4754333038e-05
             6158	2.1708837055e-03	6.3224831691e-02	3.3151998836e-01	6.0306954372e-01	1.4752522207e-05
             6159	2.1708839217e-03	6.3224819717e-02	3.3151999825e-01	6.0306954740e-01	1.4750711615e-05
             6160	2.1708841379e-03	6.3224807746e-02	3.3152000814e-01	6.0306955107e-01	1.4748901251e-05
             6161	2.1708843541e-03	6.3224795777e-02	3.3152001803e-01	6.0306955475e-01	1.4747091322e-05
             6162	2.1708845702e-03	6.3224783810e-02	3.3152002791e-01	6.0306955843e-01	1.4745281643e-05
             6163	2.1708847863e-03	6.3224771846e-02	3.3152003779e-01	6.0306956211e-01	1.4743472173e-05
             6164	2.1708850024e-03	6.3224759884e-02	3.3152004767e-01	6.0306956578e-01	1.4741662927e-05
             6165	2.1708852184e-03	6.3224747925e-02	3.3152005754e-01	6.0306956946e-01	1.4739854012e-05
             6166	2.1708854344e-03	6.3224735969e-02	3.3152006742e-01	6.0306957313e-01	1.4738045322e-05
             6167	2.1708856504e-03	6.3224724014e-02	3.3152007729e-01	6.0306957681e-01	1.4736236994e-05
             6168	2.1708858663e-03	6.3224712063e-02	3.3152008716e-01	6.0306958048e-01	1.4734429011e-05
             6169	2.1708860822e-03	6.3224700114e-02	3.3152009703e-01	6.0306958415e-01	1.4732621125e-05
             6170	2.1708862980e-03	6.3224688167e-02	3.3152010690e-01	6.0306958782e-01	1.4730813649e-05
             6171	2.1708865138e-03	6.3224676223e-02	3.3152011676e-01	6.0306959149e-01	1.4729006439e-05
             6172	2.1708867296e-03	6.3224664281e-02	3.3152012663e-01	6.0306959516e-01	1.4727199403e-05
             6173	2.1708869454e-03	6.3224652340e-02	3.3152013649e-01	6.0306959883e-01	1.4725392647e-05
             6174	2.1708871611e-03	6.3224640403e-02	3.3152014635e-01	6.0306960250e-01	1.4723586187e-05
             6175	2.1708873768e-03	6.3224628468e-02	3.3152015620e-01	6.0306960617e-01	1.4721780085e-05
             6176	2.1708875925e-03	6.3224616536e-02	3.3152016606e-01	6.0306960984e-01	1.4719974386e-05
             6177	2.1708878081e-03	6.3224604605e-02	3.3152017591e-01	6.0306961350e-01	1.4718168767e-05
             6178	2.1708880237e-03	6.3224592678e-02	3.3152018576e-01	6.0306961717e-01	1.4716363545e-05
             6179	2.1708882392e-03	6.3224580753e-02	3.3152019561e-01	6.0306962084e-01	1.4714558545e-05
             6180	2.1708884548e-03	6.3224568830e-02	3.3152020546e-01	6.0306962450e-01	1.4712753898e-05
             6181	2.1708886702e-03	6.3224556910e-02	3.3152021531e-01	6.0306962816e-01	1.4710949411e-05
             6182	2.1708888857e-03	6.3224544992e-02	3.3152022515e-01	6.0306963183e-01	1.4709145208e-05
             6183	2.1708891011e-03	6.3224533077e-02	3.3152023499e-01	6.0306963549e-01	1.4707341357e-05
             6184	2.1708893165e-03	6.3224521164e-02	3.3152024483e-01	6.0306963915e-01	1.4705537688e-05
             6185	2.1708895319e-03	6.3224509253e-02	3.3152025467e-01	6.0306964281e-01	1.4703734326e-05
             6186	2.1708897472e-03	6.3224497345e-02	3.3152026450e-01	6.0306964647e-01	1.4701931223e-05
             6187	2.1708899625e-03	6.3224485439e-02	3.3152027434e-01	6.0306965013e-01	1.4700128477e-05
             6188	2.1708901777e-03	6.3224473535e-02	3.3152028417e-01	6.0306965379e-01	1.4698325847e-05
             6189	2.1708903929e-03	6.3224461635e-02	3.3152029400e-01	6.0306965745e-01	1.4696523666e-05
             6190	2.1708906081e-03	6.3224449736e-02	3.3152030382e-01	6.0306966111e-01	1.4694721767e-05
             6191	2.1708908233e-03	6.3224437840e-02	3.3152031365e-01	6.0306966477e-01	1.4692920073e-05
             6192	2.1708910384e-03	6.3224425947e-02	3.3152032347e-01	6.0306966842e-01	1.4691118734e-05
             6193	2.1708912535e-03	6.3224414055e-02	3.3152033330e-01	6.0306967208e-01	1.4689317544e-05
             6194	2.1708914686e-03	6.3224402166e-02	3.3152034312e-01	6.0306967573e-01	1.4687516564e-05
             6195	2.1708916836e-03	6.3224390280e-02	3.3152035293e-01	6.0306967939e-01	1.4685716006e-05
             6196	2.1708918986e-03	6.3224378396e-02	3.3152036275e-01	6.0306968304e-01	1.4683915553e-05
