#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	weightedVolAverage(CO2)	weightedVolAverage(CO)	weightedVolAverage(N2)
             2330	2.2626661019e-04	3.9982315578e-01	5.9995057761e-01
             2331	2.2621023826e-04	3.9982319982e-01	5.9995058994e-01
             2332	2.2615389577e-04	3.9982324384e-01	5.9995060226e-01
             2333	2.2609757768e-04	3.9982328784e-01	5.9995061458e-01
             2334	2.2604128994e-04	3.9982333182e-01	5.9995062689e-01
             2335	2.2598503070e-04	3.9982337578e-01	5.9995063919e-01
             2336	2.2592879597e-04	3.9982341971e-01	5.9995065149e-01
             2337	2.2587258948e-04	3.9982346362e-01	5.9995066379e-01
             2338	2.2581641299e-04	3.9982350752e-01	5.9995067607e-01
             2339	2.2576026202e-04	3.9982355139e-01	5.9995068835e-01
             2340	2.2570413851e-04	3.9982359523e-01	5.9995070063e-01
             2341	2.2564804070e-04	3.9982363906e-01	5.9995071290e-01
             2342	2.2559197052e-04	3.9982368287e-01	5.9995072516e-01
             2343	2.2553592838e-04	3.9982372666e-01	5.9995073741e-01
             2344	2.2547991367e-04	3.9982377042e-01	5.9995074967e-01
             2345	2.2542392411e-04	3.9982381416e-01	5.9995076191e-01
             2346	2.2536796358e-04	3.9982385789e-01	5.9995077415e-01
             2347	2.2531203030e-04	3.9982390159e-01	5.9995078638e-01
             2348	2.2525612417e-04	3.9982394527e-01	5.9995079861e-01
             2349	2.2520024597e-04	3.9982398892e-01	5.9995081083e-01
             2350	2.2514439432e-04	3.9982403256e-01	5.9995082305e-01
             2351	2.2508857020e-04	3.9982407618e-01	5.9995083525e-01
             2352	2.2503277277e-04	3.9982411977e-01	5.9995084746e-01
             2353	2.2497700300e-04	3.9982416334e-01	5.9995085966e-01
             2354	2.2492125893e-04	3.9982420689e-01	5.9995087185e-01
             2355	2.2486554270e-04	3.9982425043e-01	5.9995088403e-01
             2356	2.2480985358e-04	3.9982429393e-01	5.9995089621e-01
             2357	2.2475419020e-04	3.9982433742e-01	5.9995090839e-01
             2358	2.2469855348e-04	3.9982438089e-01	5.9995092055e-01
             2359	2.2464294679e-04	3.9982442434e-01	5.9995093271e-01
             2360	2.2458736476e-04	3.9982446777e-01	5.9995094487e-01
             2361	2.2453180855e-04	3.9982451117e-01	5.9995095702e-01
             2362	2.2447628053e-04	3.9982455456e-01	5.9995096916e-01
             2363	2.2442077848e-04	3.9982459792e-01	5.9995098130e-01
             2364	2.2436530662e-04	3.9982464126e-01	5.9995099343e-01
             2365	2.2430985983e-04	3.9982468458e-01	5.9995100556e-01
             2366	2.2425443818e-04	3.9982472788e-01	5.9995101768e-01
             2367	2.2419904310e-04	3.9982477116e-01	5.9995102980e-01
             2368	2.2414367488e-04	3.9982481442e-01	5.9995104191e-01
             2369	2.2408833541e-04	3.9982485766e-01	5.9995105401e-01
             2370	2.2403301912e-04	3.9982490088e-01	5.9995106611e-01
             2371	2.2397772949e-04	3.9982494407e-01	5.9995107820e-01
             2372	2.2392246799e-04	3.9982498725e-01	5.9995109028e-01
             2373	2.2386723506e-04	3.9982503040e-01	5.9995110236e-01
             2374	2.2381202755e-04	3.9982507354e-01	5.9995111444e-01
             2375	2.2375684623e-04	3.9982511665e-01	5.9995112651e-01
             2376	2.2370169149e-04	3.9982515974e-01	5.9995113857e-01
             2377	2.2364656441e-04	3.9982520281e-01	5.9995115062e-01
             2378	2.2359146200e-04	3.9982524586e-01	5.9995116268e-01
             2379	2.2353638810e-04	3.9982528889e-01	5.9995117472e-01
             2380	2.2348133694e-04	3.9982533190e-01	5.9995118676e-01
             2381	2.2342631510e-04	3.9982537489e-01	5.9995119879e-01
             2382	2.2337132003e-04	3.9982541786e-01	5.9995121082e-01
             2383	2.2331635108e-04	3.9982546081e-01	5.9995122284e-01
             2384	2.2326140897e-04	3.9982550373e-01	5.9995123486e-01
             2385	2.2320649248e-04	3.9982554664e-01	5.9995124687e-01
             2386	2.2315159992e-04	3.9982558953e-01	5.9995125887e-01
             2387	2.2309673669e-04	3.9982563239e-01	5.9995127087e-01
             2388	2.2304190056e-04	3.9982567524e-01	5.9995128286e-01
             2389	2.2298709005e-04	3.9982571806e-01	5.9995129485e-01
             2390	2.2293230509e-04	3.9982576086e-01	5.9995130683e-01
             2391	2.2287754657e-04	3.9982580365e-01	5.9995131881e-01
             2392	2.2282281393e-04	3.9982584641e-01	5.9995133078e-01
             2393	2.2276810642e-04	3.9982588915e-01	5.9995134274e-01
             2394	2.2271342574e-04	3.9982593187e-01	5.9995135470e-01
             2395	2.2265877057e-04	3.9982597458e-01	5.9995136665e-01
             2396	2.2260414236e-04	3.9982601726e-01	5.9995137860e-01
             2397	2.2254954002e-04	3.9982605992e-01	5.9995139054e-01
             2398	2.2249496479e-04	3.9982610256e-01	5.9995140248e-01
             2399	2.2244041394e-04	3.9982614518e-01	5.9995141441e-01
             2400	2.2238588869e-04	3.9982618778e-01	5.9995142633e-01
             2401	2.2233139202e-04	3.9982623036e-01	5.9995143825e-01
             2402	2.2227692131e-04	3.9982627292e-01	5.9995145016e-01
             2403	2.2222247501e-04	3.9982631545e-01	5.9995146207e-01
             2404	2.2216805543e-04	3.9982635797e-01	5.9995147397e-01
             2405	2.2211366010e-04	3.9982640047e-01	5.9995148587e-01
             2406	2.2205929424e-04	3.9982644295e-01	5.9995149776e-01
             2407	2.2200494914e-04	3.9982648541e-01	5.9995150964e-01
             2408	2.2195063215e-04	3.9982652785e-01	5.9995152152e-01
             2409	2.2189634180e-04	3.9982657026e-01	5.9995153339e-01
             2410	2.2184207802e-04	3.9982661266e-01	5.9995154526e-01
             2411	2.2178783795e-04	3.9982665504e-01	5.9995155712e-01
             2412	2.2173362497e-04	3.9982669740e-01	5.9995156898e-01
             2413	2.2167943891e-04	3.9982673973e-01	5.9995158083e-01
             2414	2.2162527638e-04	3.9982678205e-01	5.9995159267e-01
             2415	2.2157114035e-04	3.9982682435e-01	5.9995160451e-01
             2416	2.2151703070e-04	3.9982686662e-01	5.9995161635e-01
             2417	2.2146294463e-04	3.9982690888e-01	5.9995162817e-01
             2418	2.2140888541e-04	3.9982695112e-01	5.9995164000e-01
             2419	2.2135485370e-04	3.9982699333e-01	5.9995165181e-01
             2420	2.2130084831e-04	3.9982703553e-01	5.9995166362e-01
             2421	2.2124686722e-04	3.9982707771e-01	5.9995167543e-01
             2422	2.2119291075e-04	3.9982711986e-01	5.9995168723e-01
             2423	2.2113897984e-04	3.9982716200e-01	5.9995169902e-01
             2424	2.2108507521e-04	3.9982720411e-01	5.9995171081e-01
             2425	2.2103119681e-04	3.9982724621e-01	5.9995172259e-01
             2426	2.2097734283e-04	3.9982728829e-01	5.9995173437e-01
             2427	2.2092351417e-04	3.9982733034e-01	5.9995174614e-01
             2428	2.2086971224e-04	3.9982737238e-01	5.9995175791e-01
             2429	2.2081593378e-04	3.9982741440e-01	5.9995176967e-01
             2430	2.2076217940e-04	3.9982745640e-01	5.9995178142e-01
             2431	2.2070845319e-04	3.9982749837e-01	5.9995179317e-01
             2432	2.2065475088e-04	3.9982754033e-01	5.9995180492e-01
             2433	2.2060107326e-04	3.9982758227e-01	5.9995181666e-01
             2434	2.2054742272e-04	3.9982762419e-01	5.9995182839e-01
             2435	2.2049379989e-04	3.9982766609e-01	5.9995184011e-01
             2436	2.2044019914e-04	3.9982770797e-01	5.9995185184e-01
             2437	2.2038662554e-04	3.9982774982e-01	5.9995186355e-01
             2438	2.2033307686e-04	3.9982779166e-01	5.9995187526e-01
             2439	2.2027955015e-04	3.9982783348e-01	5.9995188697e-01
             2440	2.2022605152e-04	3.9982787528e-01	5.9995189867e-01
             2441	2.2017257760e-04	3.9982791706e-01	5.9995191036e-01
             2442	2.2011912782e-04	3.9982795882e-01	5.9995192205e-01
             2443	2.2006570507e-04	3.9982800056e-01	5.9995193373e-01
             2444	2.2001230664e-04	3.9982804228e-01	5.9995194541e-01
             2445	2.1995893327e-04	3.9982808398e-01	5.9995195708e-01
             2446	2.1990558446e-04	3.9982812567e-01	5.9995196875e-01
             2447	2.1985226157e-04	3.9982816733e-01	5.9995198041e-01
             2448	2.1979896376e-04	3.9982820897e-01	5.9995199207e-01
             2449	2.1974569051e-04	3.9982825059e-01	5.9995200372e-01
             2450	2.1969244060e-04	3.9982829220e-01	5.9995201536e-01
             2451	2.1963921884e-04	3.9982833378e-01	5.9995202700e-01
             2452	2.1958601908e-04	3.9982837535e-01	5.9995203863e-01
             2453	2.1953284513e-04	3.9982841689e-01	5.9995205026e-01
             2454	2.1947969602e-04	3.9982845842e-01	5.9995206189e-01
             2455	2.1942657177e-04	3.9982849992e-01	5.9995207350e-01
             2456	2.1937347225e-04	3.9982854141e-01	5.9995208512e-01
             2457	2.1932039802e-04	3.9982858288e-01	5.9995209672e-01
             2458	2.1926734926e-04	3.9982862433e-01	5.9995210832e-01
             2459	2.1921432650e-04	3.9982866576e-01	5.9995211992e-01
             2460	2.1916132679e-04	3.9982870716e-01	5.9995213151e-01
             2461	2.1910835183e-04	3.9982874855e-01	5.9995214309e-01
             2462	2.1905540245e-04	3.9982878993e-01	5.9995215467e-01
             2463	2.1900247723e-04	3.9982883128e-01	5.9995216625e-01
             2464	2.1894957692e-04	3.9982887261e-01	5.9995217781e-01
             2465	2.1889670295e-04	3.9982891392e-01	5.9995218938e-01
             2466	2.1884385214e-04	3.9982895521e-01	5.9995220093e-01
             2467	2.1879102727e-04	3.9982899649e-01	5.9995221249e-01
             2468	2.1873822675e-04	3.9982903774e-01	5.9995222403e-01
             2469	2.1868545016e-04	3.9982907898e-01	5.9995223557e-01
             2470	2.1863269996e-04	3.9982912019e-01	5.9995224711e-01
             2471	2.1857997220e-04	3.9982916139e-01	5.9995225864e-01
             2472	2.1852726783e-04	3.9982920256e-01	5.9995227017e-01
             2473	2.1847458794e-04	3.9982924372e-01	5.9995228169e-01
             2474	2.1842193421e-04	3.9982928486e-01	5.9995229320e-01
             2475	2.1836930369e-04	3.9982932598e-01	5.9995230471e-01
             2476	2.1831669970e-04	3.9982936709e-01	5.9995231622e-01
             2477	2.1826411857e-04	3.9982940817e-01	5.9995232771e-01
             2478	2.1821156251e-04	3.9982944923e-01	5.9995233921e-01
             2479	2.1815903249e-04	3.9982949027e-01	5.9995235069e-01
             2480	2.1810652450e-04	3.9982953130e-01	5.9995236218e-01
             2481	2.1805404253e-04	3.9982957230e-01	5.9995237365e-01
             2482	2.1800158361e-04	3.9982961329e-01	5.9995238512e-01
             2483	2.1794914901e-04	3.9982965426e-01	5.9995239659e-01
             2484	2.1789673999e-04	3.9982969521e-01	5.9995240805e-01
             2485	2.1784435507e-04	3.9982973614e-01	5.9995241951e-01
             2486	2.1779199400e-04	3.9982977705e-01	5.9995243096e-01
             2487	2.1773965580e-04	3.9982981794e-01	5.9995244240e-01
             2488	2.1768734416e-04	3.9982985881e-01	5.9995245384e-01
             2489	2.1763505634e-04	3.9982989967e-01	5.9995246528e-01
             2490	2.1758279198e-04	3.9982994050e-01	5.9995247670e-01
             2491	2.1753055102e-04	3.9982998132e-01	5.9995248813e-01
             2492	2.1747833481e-04	3.9983002212e-01	5.9995249955e-01
             2493	2.1742614320e-04	3.9983006290e-01	5.9995251096e-01
             2494	2.1737397626e-04	3.9983010366e-01	5.9995252237e-01
             2495	2.1732183372e-04	3.9983014440e-01	5.9995253377e-01
             2496	2.1726971499e-04	3.9983018512e-01	5.9995254517e-01
             2497	2.1721762081e-04	3.9983022582e-01	5.9995255656e-01
             2498	2.1716554919e-04	3.9983026650e-01	5.9995256795e-01
             2499	2.1711350276e-04	3.9983030717e-01	5.9995257933e-01
             2500	2.1706147984e-04	3.9983034782e-01	5.9995259070e-01
             2501	2.1700948098e-04	3.9983038844e-01	5.9995260208e-01
             2502	2.1695750748e-04	3.9983042905e-01	5.9995261344e-01
             2503	2.1690555673e-04	3.9983046964e-01	5.9995262480e-01
             2504	2.1685363132e-04	3.9983051021e-01	5.9995263616e-01
             2505	2.1680172755e-04	3.9983055076e-01	5.9995264751e-01
             2506	2.1674984805e-04	3.9983059130e-01	5.9995265885e-01
             2507	2.1669799593e-04	3.9983063181e-01	5.9995267019e-01
             2508	2.1664616432e-04	3.9983067231e-01	5.9995268153e-01
             2509	2.1659435579e-04	3.9983071279e-01	5.9995269286e-01
             2510	2.1654257272e-04	3.9983075325e-01	5.9995270418e-01
             2511	2.1649081307e-04	3.9983079369e-01	5.9995271550e-01
             2512	2.1643907649e-04	3.9983083411e-01	5.9995272681e-01
             2513	2.1638736455e-04	3.9983087451e-01	5.9995273812e-01
             2514	2.1633567781e-04	3.9983091490e-01	5.9995274942e-01
             2515	2.1628401437e-04	3.9983095526e-01	5.9995276072e-01
             2516	2.1623237309e-04	3.9983099561e-01	5.9995277201e-01
             2517	2.1618075560e-04	3.9983103594e-01	5.9995278330e-01
             2518	2.1612916241e-04	3.9983107625e-01	5.9995279458e-01
             2519	2.1607759270e-04	3.9983111655e-01	5.9995280586e-01
             2520	2.1602604813e-04	3.9983115682e-01	5.9995281713e-01
             2521	2.1597452604e-04	3.9983119707e-01	5.9995282840e-01
             2522	2.1592302883e-04	3.9983123731e-01	5.9995283966e-01
             2523	2.1587155403e-04	3.9983127753e-01	5.9995285092e-01
             2524	2.1582010328e-04	3.9983131773e-01	5.9995286217e-01
             2525	2.1576867653e-04	3.9983135791e-01	5.9995287341e-01
             2526	2.1571727303e-04	3.9983139807e-01	5.9995288465e-01
             2527	2.1566589268e-04	3.9983143822e-01	5.9995289589e-01
             2528	2.1561453541e-04	3.9983147835e-01	5.9995290712e-01
             2529	2.1556320462e-04	3.9983151845e-01	5.9995291834e-01
             2530	2.1551189465e-04	3.9983155854e-01	5.9995292956e-01
             2531	2.1546060968e-04	3.9983159861e-01	5.9995294078e-01
             2532	2.1540934811e-04	3.9983163867e-01	5.9995295199e-01
             2533	2.1535810865e-04	3.9983167870e-01	5.9995296319e-01
             2534	2.1530689173e-04	3.9983171872e-01	5.9995297439e-01
             2535	2.1525570186e-04	3.9983175871e-01	5.9995298558e-01
             2536	2.1520453261e-04	3.9983179869e-01	5.9995299677e-01
             2537	2.1515338663e-04	3.9983183866e-01	5.9995300796e-01
             2538	2.1510226403e-04	3.9983187860e-01	5.9995301914e-01
             2539	2.1505116624e-04	3.9983191853e-01	5.9995303031e-01
             2540	2.1500009186e-04	3.9983195843e-01	5.9995304148e-01
             2541	2.1494904042e-04	3.9983199832e-01	5.9995305264e-01
             2542	2.1489801035e-04	3.9983203819e-01	5.9995306380e-01
             2543	2.1484700549e-04	3.9983207804e-01	5.9995307495e-01
             2544	2.1479602391e-04	3.9983211788e-01	5.9995308610e-01
             2545	2.1474506429e-04	3.9983215769e-01	5.9995309724e-01
             2546	2.1469412717e-04	3.9983219749e-01	5.9995310838e-01
             2547	2.1464321317e-04	3.9983223727e-01	5.9995311952e-01
             2548	2.1459232519e-04	3.9983227703e-01	5.9995313064e-01
             2549	2.1454145835e-04	3.9983231678e-01	5.9995314177e-01
             2550	2.1449061698e-04	3.9983235650e-01	5.9995315288e-01
             2551	2.1443979710e-04	3.9983239621e-01	5.9995316400e-01
             2552	2.1438899919e-04	3.9983243590e-01	5.9995317510e-01
             2553	2.1433822677e-04	3.9983247557e-01	5.9995318621e-01
             2554	2.1428747514e-04	3.9983251522e-01	5.9995319730e-01
             2555	2.1423674796e-04	3.9983255486e-01	5.9995320840e-01
             2556	2.1418604456e-04	3.9983259447e-01	5.9995321948e-01
             2557	2.1413536400e-04	3.9983263407e-01	5.9995323057e-01
             2558	2.1408470440e-04	3.9983267365e-01	5.9995324164e-01
             2559	2.1403406747e-04	3.9983271322e-01	5.9995325272e-01
             2560	2.1398345500e-04	3.9983275276e-01	5.9995326378e-01
             2561	2.1393286608e-04	3.9983279229e-01	5.9995327485e-01
             2562	2.1388229804e-04	3.9983283180e-01	5.9995328590e-01
             2563	2.1383175489e-04	3.9983287129e-01	5.9995329695e-01
             2564	2.1378123274e-04	3.9983291077e-01	5.9995330800e-01
             2565	2.1373073378e-04	3.9983295022e-01	5.9995331904e-01
             2566	2.1368025782e-04	3.9983298966e-01	5.9995333008e-01
             2567	2.1362980670e-04	3.9983302908e-01	5.9995334111e-01
             2568	2.1357937678e-04	3.9983306848e-01	5.9995335214e-01
             2569	2.1352897024e-04	3.9983310787e-01	5.9995336316e-01
             2570	2.1347858476e-04	3.9983314724e-01	5.9995337418e-01
             2571	2.1342822157e-04	3.9983318659e-01	5.9995338519e-01
             2572	2.1337788411e-04	3.9983322592e-01	5.9995339620e-01
             2573	2.1332756841e-04	3.9983326523e-01	5.9995340720e-01
