#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	weightedVolAverage(CO2)	weightedVolAverage(CO)	weightedVolAverage(N2)
             1634	6.7538950150e-03	3.7177277752e-01	6.2147332747e-01
             1635	6.7538251352e-03	3.7177283152e-01	6.2147334335e-01
             1636	6.7537552950e-03	3.7177288549e-01	6.2147335922e-01
             1637	6.7536855014e-03	3.7177293942e-01	6.2147337508e-01
             1638	6.7536157464e-03	3.7177299332e-01	6.2147339093e-01
             1639	6.7535460436e-03	3.7177304718e-01	6.2147340677e-01
             1640	6.7534763775e-03	3.7177310102e-01	6.2147342260e-01
             1641	6.7534067549e-03	3.7177315482e-01	6.2147343843e-01
             1642	6.7533371773e-03	3.7177320859e-01	6.2147345424e-01
             1643	6.7532676354e-03	3.7177326232e-01	6.2147347004e-01
             1644	6.7531981565e-03	3.7177331602e-01	6.2147348582e-01
             1645	6.7531287080e-03	3.7177336969e-01	6.2147350160e-01
             1646	6.7530592941e-03	3.7177342333e-01	6.2147351738e-01
             1647	6.7529899369e-03	3.7177347693e-01	6.2147353313e-01
             1648	6.7529206077e-03	3.7177353051e-01	6.2147354889e-01
             1649	6.7528513204e-03	3.7177358405e-01	6.2147356463e-01
             1650	6.7527820826e-03	3.7177363756e-01	6.2147358036e-01
             1651	6.7527128733e-03	3.7177369104e-01	6.2147359609e-01
             1652	6.7526437199e-03	3.7177374448e-01	6.2147361180e-01
             1653	6.7525746037e-03	3.7177379789e-01	6.2147362751e-01
             1654	6.7525055311e-03	3.7177385127e-01	6.2147364320e-01
             1655	6.7524364931e-03	3.7177390462e-01	6.2147365889e-01
             1656	6.7523675004e-03	3.7177395793e-01	6.2147367456e-01
             1657	6.7522985551e-03	3.7177401122e-01	6.2147369023e-01
             1658	6.7522296375e-03	3.7177406447e-01	6.2147370589e-01
             1659	6.7521607714e-03	3.7177411769e-01	6.2147372154e-01
             1660	6.7520919467e-03	3.7177417088e-01	6.2147373717e-01
             1661	6.7520231630e-03	3.7177422404e-01	6.2147375280e-01
             1662	6.7519544212e-03	3.7177427716e-01	6.2147376842e-01
             1663	6.7518857043e-03	3.7177433026e-01	6.2147378404e-01
             1664	6.7518170399e-03	3.7177438332e-01	6.2147379964e-01
             1665	6.7517484172e-03	3.7177443635e-01	6.2147381523e-01
             1666	6.7516798407e-03	3.7177448935e-01	6.2147383081e-01
             1667	6.7516113073e-03	3.7177454231e-01	6.2147384638e-01
             1668	6.7515428157e-03	3.7177459524e-01	6.2147386194e-01
             1669	6.7514743642e-03	3.7177464814e-01	6.2147387749e-01
             1670	6.7514059474e-03	3.7177470101e-01	6.2147389304e-01
             1671	6.7513375725e-03	3.7177475385e-01	6.2147390857e-01
             1672	6.7512692385e-03	3.7177480666e-01	6.2147392410e-01
             1673	6.7512009481e-03	3.7177485944e-01	6.2147393962e-01
             1674	6.7511327005e-03	3.7177491218e-01	6.2147395512e-01
             1675	6.7510644806e-03	3.7177496490e-01	6.2147397062e-01
             1676	6.7509963115e-03	3.7177501758e-01	6.2147398611e-01
             1677	6.7509281945e-03	3.7177507022e-01	6.2147400158e-01
             1678	6.7508601079e-03	3.7177512284e-01	6.2147401705e-01
             1679	6.7507920577e-03	3.7177517543e-01	6.2147403251e-01
             1680	6.7507240342e-03	3.7177522799e-01	6.2147404797e-01
             1681	6.7506560603e-03	3.7177528052e-01	6.2147406342e-01
             1682	6.7505881235e-03	3.7177533302e-01	6.2147407886e-01
             1683	6.7505202411e-03	3.7177538548e-01	6.2147409428e-01
             1684	6.7504523780e-03	3.7177543792e-01	6.2147410971e-01
             1685	6.7503845605e-03	3.7177549032e-01	6.2147412512e-01
             1686	6.7503167945e-03	3.7177554269e-01	6.2147414051e-01
             1687	6.7502490703e-03	3.7177559503e-01	6.2147415590e-01
             1688	6.7501813680e-03	3.7177564734e-01	6.2147417129e-01
             1689	6.7501137224e-03	3.7177569962e-01	6.2147418666e-01
             1690	6.7500461257e-03	3.7177575186e-01	6.2147420201e-01
             1691	6.7499785551e-03	3.7177580408e-01	6.2147421736e-01
             1692	6.7499110245e-03	3.7177585627e-01	6.2147423271e-01
             1693	6.7498435301e-03	3.7177590842e-01	6.2147424805e-01
             1694	6.7497760718e-03	3.7177596055e-01	6.2147426338e-01
             1695	6.7497086609e-03	3.7177601264e-01	6.2147427870e-01
             1696	6.7496412922e-03	3.7177606471e-01	6.2147429400e-01
             1697	6.7495739541e-03	3.7177611674e-01	6.2147430931e-01
             1698	6.7495066668e-03	3.7177616874e-01	6.2147432459e-01
             1699	6.7494394097e-03	3.7177622071e-01	6.2147433988e-01
             1700	6.7493722043e-03	3.7177627265e-01	6.2147435515e-01
             1701	6.7493050366e-03	3.7177632456e-01	6.2147437041e-01
             1702	6.7492379049e-03	3.7177637644e-01	6.2147438566e-01
             1703	6.7491708261e-03	3.7177642828e-01	6.2147440090e-01
             1704	6.7491037719e-03	3.7177648010e-01	6.2147441613e-01
             1705	6.7490367550e-03	3.7177653188e-01	6.2147443136e-01
             1706	6.7489697678e-03	3.7177658365e-01	6.2147444659e-01
             1707	6.7489028437e-03	3.7177663537e-01	6.2147446179e-01
             1708	6.7488359538e-03	3.7177668706e-01	6.2147447698e-01
             1709	6.7487691015e-03	3.7177673873e-01	6.2147449217e-01
             1710	6.7487022860e-03	3.7177679036e-01	6.2147450735e-01
             1711	6.7486355048e-03	3.7177684197e-01	6.2147452253e-01
             1712	6.7485687759e-03	3.7177689354e-01	6.2147453769e-01
             1713	6.7485020544e-03	3.7177694509e-01	6.2147455286e-01
             1714	6.7484354060e-03	3.7177699660e-01	6.2147456800e-01
             1715	6.7483687956e-03	3.7177704808e-01	6.2147458313e-01
             1716	6.7483022146e-03	3.7177709953e-01	6.2147459825e-01
             1717	6.7482356813e-03	3.7177715095e-01	6.2147461337e-01
             1718	6.7481691915e-03	3.7177720234e-01	6.2147462847e-01
             1719	6.7481027342e-03	3.7177725370e-01	6.2147464356e-01
             1720	6.7480363095e-03	3.7177730504e-01	6.2147465865e-01
             1721	6.7479699207e-03	3.7177735634e-01	6.2147467374e-01
             1722	6.7479035758e-03	3.7177740761e-01	6.2147468881e-01
             1723	6.7478372725e-03	3.7177745885e-01	6.2147470387e-01
             1724	6.7477710039e-03	3.7177751007e-01	6.2147471893e-01
             1725	6.7477047805e-03	3.7177756125e-01	6.2147473397e-01
             1726	6.7476385820e-03	3.7177761240e-01	6.2147474901e-01
             1727	6.7475724184e-03	3.7177766353e-01	6.2147476405e-01
             1728	6.7475063024e-03	3.7177771462e-01	6.2147477907e-01
             1729	6.7474402233e-03	3.7177776569e-01	6.2147479409e-01
             1730	6.7473742033e-03	3.7177781672e-01	6.2147480908e-01
             1731	6.7473082181e-03	3.7177786772e-01	6.2147482407e-01
             1732	6.7472422484e-03	3.7177791869e-01	6.2147483906e-01
             1733	6.7471763190e-03	3.7177796964e-01	6.2147485404e-01
             1734	6.7471104332e-03	3.7177802056e-01	6.2147486901e-01
             1735	6.7470445871e-03	3.7177807145e-01	6.2147488397e-01
             1736	6.7469787776e-03	3.7177812230e-01	6.2147489892e-01
             1737	6.7469130150e-03	3.7177817313e-01	6.2147491386e-01
             1738	6.7468472824e-03	3.7177822393e-01	6.2147492879e-01
             1739	6.7467815860e-03	3.7177827470e-01	6.2147494372e-01
             1740	6.7467159199e-03	3.7177832544e-01	6.2147495864e-01
             1741	6.7466503194e-03	3.7177837614e-01	6.2147497354e-01
             1742	6.7465847297e-03	3.7177842682e-01	6.2147498845e-01
             1743	6.7465191971e-03	3.7177847747e-01	6.2147500333e-01
             1744	6.7464537008e-03	3.7177852809e-01	6.2147501821e-01
             1745	6.7463882367e-03	3.7177857868e-01	6.2147503308e-01
             1746	6.7463227996e-03	3.7177862925e-01	6.2147504795e-01
             1747	6.7462573990e-03	3.7177867979e-01	6.2147506281e-01
             1748	6.7461920515e-03	3.7177873029e-01	6.2147507766e-01
             1749	6.7461267386e-03	3.7177878076e-01	6.2147509250e-01
             1750	6.7460614650e-03	3.7177883121e-01	6.2147510733e-01
             1751	6.7459962120e-03	3.7177888163e-01	6.2147512216e-01
             1752	6.7459310163e-03	3.7177893202e-01	6.2147513697e-01
             1753	6.7458658465e-03	3.7177898238e-01	6.2147515178e-01
             1754	6.7458007085e-03	3.7177903271e-01	6.2147516658e-01
             1755	6.7457356245e-03	3.7177908301e-01	6.2147518136e-01
             1756	6.7456705693e-03	3.7177913329e-01	6.2147519614e-01
             1757	6.7456055597e-03	3.7177918353e-01	6.2147521091e-01
             1758	6.7455405658e-03	3.7177923375e-01	6.2147522569e-01
             1759	6.7454756358e-03	3.7177928393e-01	6.2147524044e-01
             1760	6.7454107258e-03	3.7177933409e-01	6.2147525519e-01
             1761	6.7453458749e-03	3.7177938421e-01	6.2147526991e-01
             1762	6.7452810529e-03	3.7177943431e-01	6.2147528464e-01
             1763	6.7452162572e-03	3.7177948438e-01	6.2147529936e-01
             1764	6.7451515060e-03	3.7177953442e-01	6.2147531407e-01
             1765	6.7450868033e-03	3.7177958443e-01	6.2147532877e-01
             1766	6.7450221156e-03	3.7177963442e-01	6.2147534347e-01
             1767	6.7449574799e-03	3.7177968437e-01	6.2147535815e-01
             1768	6.7448928638e-03	3.7177973430e-01	6.2147537284e-01
             1769	6.7448282896e-03	3.7177978420e-01	6.2147538751e-01
             1770	6.7447637604e-03	3.7177983407e-01	6.2147540217e-01
             1771	6.7446992630e-03	3.7177988391e-01	6.2147541682e-01
             1772	6.7446347980e-03	3.7177993373e-01	6.2147543147e-01
             1773	6.7445703623e-03	3.7177998352e-01	6.2147544612e-01
             1774	6.7445059624e-03	3.7178003328e-01	6.2147546076e-01
             1775	6.7444416100e-03	3.7178008301e-01	6.2147547538e-01
             1776	6.7443772909e-03	3.7178013271e-01	6.2147549000e-01
             1777	6.7443130215e-03	3.7178018238e-01	6.2147550460e-01
             1778	6.7442487726e-03	3.7178023203e-01	6.2147551920e-01
             1779	6.7441845690e-03	3.7178028164e-01	6.2147553379e-01
             1780	6.7441204130e-03	3.7178033123e-01	6.2147554836e-01
             1781	6.7440562856e-03	3.7178038078e-01	6.2147556293e-01
             1782	6.7439921851e-03	3.7178043032e-01	6.2147557750e-01
             1783	6.7439281322e-03	3.7178047982e-01	6.2147559205e-01
             1784	6.7438641242e-03	3.7178052929e-01	6.2147560659e-01
             1785	6.7438001520e-03	3.7178057873e-01	6.2147562112e-01
             1786	6.7437362106e-03	3.7178062814e-01	6.2147563565e-01
             1787	6.7436722997e-03	3.7178067753e-01	6.2147565017e-01
             1788	6.7436084239e-03	3.7178072690e-01	6.2147566468e-01
             1789	6.7435445891e-03	3.7178077623e-01	6.2147567918e-01
             1790	6.7434808017e-03	3.7178082553e-01	6.2147569367e-01
             1791	6.7434170387e-03	3.7178087480e-01	6.2147570816e-01
             1792	6.7433533115e-03	3.7178092405e-01	6.2147572264e-01
             1793	6.7432896187e-03	3.7178097327e-01	6.2147573711e-01
             1794	6.7432259610e-03	3.7178102247e-01	6.2147575157e-01
             1795	6.7431623378e-03	3.7178107164e-01	6.2147576603e-01
             1796	6.7430987586e-03	3.7178112077e-01	6.2147578047e-01
             1797	6.7430352138e-03	3.7178116988e-01	6.2147579491e-01
             1798	6.7429717145e-03	3.7178121896e-01	6.2147580933e-01
             1799	6.7429082523e-03	3.7178126801e-01	6.2147582374e-01
             1800	6.7428448132e-03	3.7178131703e-01	6.2147583815e-01
             1801	6.7427814130e-03	3.7178136603e-01	6.2147585256e-01
             1802	6.7427180412e-03	3.7178141500e-01	6.2147586696e-01
             1803	6.7426547068e-03	3.7178146395e-01	6.2147588135e-01
             1804	6.7425914108e-03	3.7178151286e-01	6.2147589573e-01
             1805	6.7425281537e-03	3.7178156175e-01	6.2147591010e-01
             1806	6.7424649263e-03	3.7178161061e-01	6.2147592447e-01
             1807	6.7424017393e-03	3.7178165944e-01	6.2147593882e-01
             1808	6.7423385871e-03	3.7178170825e-01	6.2147595317e-01
             1809	6.7422754797e-03	3.7178175702e-01	6.2147596750e-01
             1810	6.7422124012e-03	3.7178180577e-01	6.2147598183e-01
             1811	6.7421493511e-03	3.7178185449e-01	6.2147599616e-01
             1812	6.7420863299e-03	3.7178190319e-01	6.2147601048e-01
             1813	6.7420233494e-03	3.7178195186e-01	6.2147602479e-01
             1814	6.7419604098e-03	3.7178200050e-01	6.2147603909e-01
             1815	6.7418974976e-03	3.7178204912e-01	6.2147605339e-01
             1816	6.7418346296e-03	3.7178209770e-01	6.2147606767e-01
             1817	6.7417717952e-03	3.7178214626e-01	6.2147608194e-01
             1818	6.7417089980e-03	3.7178219479e-01	6.2147609621e-01
             1819	6.7416462347e-03	3.7178224330e-01	6.2147611047e-01
             1820	6.7415835007e-03	3.7178229178e-01	6.2147612472e-01
             1821	6.7415208109e-03	3.7178234022e-01	6.2147613897e-01
             1822	6.7414581632e-03	3.7178238864e-01	6.2147615319e-01
             1823	6.7413955425e-03	3.7178243704e-01	6.2147616742e-01
             1824	6.7413329602e-03	3.7178248540e-01	6.2147618164e-01
             1825	6.7412703998e-03	3.7178253375e-01	6.2147619585e-01
             1826	6.7412078876e-03	3.7178258206e-01	6.2147621005e-01
             1827	6.7411453991e-03	3.7178263035e-01	6.2147622425e-01
             1828	6.7410829502e-03	3.7178267861e-01	6.2147623844e-01
             1829	6.7410205439e-03	3.7178272684e-01	6.2147625262e-01
             1830	6.7409581758e-03	3.7178277504e-01	6.2147626678e-01
             1831	6.7408958380e-03	3.7178282322e-01	6.2147628094e-01
             1832	6.7408335308e-03	3.7178287137e-01	6.2147629510e-01
             1833	6.7407712635e-03	3.7178291949e-01	6.2147630924e-01
             1834	6.7407090281e-03	3.7178296759e-01	6.2147632338e-01
             1835	6.7406468339e-03	3.7178301566e-01	6.2147633751e-01
             1836	6.7405846538e-03	3.7178306371e-01	6.2147635164e-01
             1837	6.7405225199e-03	3.7178311173e-01	6.2147636575e-01
             1838	6.7404604298e-03	3.7178315971e-01	6.2147637986e-01
             1839	6.7403983641e-03	3.7178320768e-01	6.2147639396e-01
             1840	6.7403363264e-03	3.7178325562e-01	6.2147640805e-01
             1841	6.7402743425e-03	3.7178330353e-01	6.2147642213e-01
             1842	6.7402123799e-03	3.7178335141e-01	6.2147643621e-01
             1843	6.7401504507e-03	3.7178339927e-01	6.2147645028e-01
             1844	6.7400885621e-03	3.7178344710e-01	6.2147646434e-01
             1845	6.7400267043e-03	3.7178349490e-01	6.2147647839e-01
             1846	6.7399648729e-03	3.7178354269e-01	6.2147649244e-01
             1847	6.7399030961e-03	3.7178359043e-01	6.2147650647e-01
             1848	6.7398413366e-03	3.7178363816e-01	6.2147652050e-01
             1849	6.7397796224e-03	3.7178368586e-01	6.2147653452e-01
             1850	6.7397179417e-03	3.7178373353e-01	6.2147654853e-01
             1851	6.7396562976e-03	3.7178378117e-01	6.2147656253e-01
             1852	6.7395946867e-03	3.7178382879e-01	6.2147657653e-01
             1853	6.7395331067e-03	3.7178387638e-01	6.2147659052e-01
             1854	6.7394715714e-03	3.7178392394e-01	6.2147660449e-01
             1855	6.7394100584e-03	3.7178397148e-01	6.2147661846e-01
             1856	6.7393485761e-03	3.7178401899e-01	6.2147663243e-01
             1857	6.7392871306e-03	3.7178406648e-01	6.2147664639e-01
             1858	6.7392257204e-03	3.7178411394e-01	6.2147666034e-01
             1859	6.7391643490e-03	3.7178416137e-01	6.2147667428e-01
             1860	6.7391030004e-03	3.7178420878e-01	6.2147668822e-01
             1861	6.7390416989e-03	3.7178425616e-01	6.2147670214e-01
             1862	6.7389804226e-03	3.7178430351e-01	6.2147671606e-01
             1863	6.7389191958e-03	3.7178435084e-01	6.2147672997e-01
             1864	6.7388579874e-03	3.7178439814e-01	6.2147674387e-01
             1865	6.7387968146e-03	3.7178444542e-01	6.2147675777e-01
             1866	6.7387356730e-03	3.7178449267e-01	6.2147677166e-01
             1867	6.7386745672e-03	3.7178453989e-01	6.2147678554e-01
             1868	6.7386135054e-03	3.7178458709e-01	6.2147679941e-01
             1869	6.7385524570e-03	3.7178463427e-01	6.2147681328e-01
             1870	6.7384914331e-03	3.7178468142e-01	6.2147682715e-01
             1871	6.7384304665e-03	3.7178472854e-01	6.2147684099e-01
             1872	6.7383695236e-03	3.7178477564e-01	6.2147685484e-01
             1873	6.7383086214e-03	3.7178482271e-01	6.2147686867e-01
             1874	6.7382477519e-03	3.7178486975e-01	6.2147688250e-01
             1875	6.7381869169e-03	3.7178491677e-01	6.2147689632e-01
             1876	6.7381261039e-03	3.7178496376e-01	6.2147691014e-01
             1877	6.7380653232e-03	3.7178501073e-01	6.2147692395e-01
