#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	volIntegrate(rhoeps)	volIntegrate(rho)
             6975	1.0124149973e-01	1.0124171005e-01
             6976	1.0124149871e-01	1.0124170903e-01
             6977	1.0124149766e-01	1.0124170798e-01
             6978	1.0124149645e-01	1.0124170677e-01
             6979	1.0124149552e-01	1.0124170584e-01
             6980	1.0124149459e-01	1.0124170492e-01
             6981	1.0124149354e-01	1.0124170387e-01
             6982	1.0124149250e-01	1.0124170283e-01
             6983	1.0124149151e-01	1.0124170183e-01
             6984	1.0124149047e-01	1.0124170080e-01
             6985	1.0124148936e-01	1.0124169969e-01
             6986	1.0124148830e-01	1.0124169863e-01
             6987	1.0124148723e-01	1.0124169756e-01
             6988	1.0124148635e-01	1.0124169668e-01
             6989	1.0124148529e-01	1.0124169562e-01
             6990	1.0124148426e-01	1.0124169460e-01
             6991	1.0124148319e-01	1.0124169353e-01
             6992	1.0124148209e-01	1.0124169243e-01
             6993	1.0124148019e-01	1.0124169053e-01
             6994	1.0124147774e-01	1.0124168807e-01
             6995	1.0124147533e-01	1.0124168566e-01
             6996	1.0124147304e-01	1.0124168337e-01
             6997	1.0124147073e-01	1.0124168106e-01
             6998	1.0124146847e-01	1.0124167880e-01
             6999	1.0124146620e-01	1.0124167653e-01
             7000	1.0124146404e-01	1.0124167437e-01
             7001	1.0124146184e-01	1.0124167217e-01
             7002	1.0124145957e-01	1.0124166990e-01
             7003	1.0124145734e-01	1.0124166768e-01
             7004	1.0124145498e-01	1.0124166532e-01
             7005	1.0124145277e-01	1.0124166310e-01
             7006	1.0124145056e-01	1.0124166089e-01
             7007	1.0124144841e-01	1.0124165874e-01
             7008	1.0124144623e-01	1.0124165657e-01
             7009	1.0124144405e-01	1.0124165439e-01
             7010	1.0124144184e-01	1.0124165218e-01
             7011	1.0124143958e-01	1.0124164993e-01
             7012	1.0124143742e-01	1.0124164777e-01
             7013	1.0124143510e-01	1.0124164545e-01
             7014	1.0124143291e-01	1.0124164325e-01
             7015	1.0124143071e-01	1.0124164106e-01
             7016	1.0124142858e-01	1.0124163893e-01
             7017	1.0124142637e-01	1.0124163673e-01
             7018	1.0124142419e-01	1.0124163454e-01
             7019	1.0124142203e-01	1.0124163239e-01
             7020	1.0124141970e-01	1.0124163006e-01
             7021	1.0124141751e-01	1.0124162786e-01
             7022	1.0124141532e-01	1.0124162568e-01
             7023	1.0124141317e-01	1.0124162353e-01
             7024	1.0124141110e-01	1.0124162146e-01
             7025	1.0124140889e-01	1.0124161925e-01
             7026	1.0124140679e-01	1.0124161715e-01
             7027	1.0124140465e-01	1.0124161502e-01
             7028	1.0124140252e-01	1.0124161288e-01
             7029	1.0124140039e-01	1.0124161076e-01
             7030	1.0124139833e-01	1.0124160870e-01
             7031	1.0124139613e-01	1.0124160650e-01
             7032	1.0124139416e-01	1.0124160453e-01
             7033	1.0124139191e-01	1.0124160228e-01
             7034	1.0124138981e-01	1.0124160018e-01
             7035	1.0124138764e-01	1.0124159801e-01
             7036	1.0124138541e-01	1.0124159579e-01
             7037	1.0124138316e-01	1.0124159354e-01
             7038	1.0124138108e-01	1.0124159146e-01
             7039	1.0124137894e-01	1.0124158932e-01
             7040	1.0124137695e-01	1.0124158733e-01
             7041	1.0124137487e-01	1.0124158525e-01
             7042	1.0124137282e-01	1.0124158320e-01
             7043	1.0124137093e-01	1.0124158132e-01
             7044	1.0124136893e-01	1.0124157932e-01
             7045	1.0124136692e-01	1.0124157731e-01
             7046	1.0124136497e-01	1.0124157536e-01
             7047	1.0124136309e-01	1.0124157348e-01
             7048	1.0124136120e-01	1.0124157159e-01
             7049	1.0124135934e-01	1.0124156974e-01
             7050	1.0124135744e-01	1.0124156783e-01
             7051	1.0124135566e-01	1.0124156605e-01
             7052	1.0124135377e-01	1.0124156417e-01
             7053	1.0124135200e-01	1.0124156240e-01
             7054	1.0124135016e-01	1.0124156056e-01
             7055	1.0124134835e-01	1.0124155875e-01
             7056	1.0124134680e-01	1.0124155720e-01
             7057	1.0124134507e-01	1.0124155548e-01
             7058	1.0124134340e-01	1.0124155381e-01
             7059	1.0124134188e-01	1.0124155229e-01
             7060	1.0124134033e-01	1.0124155074e-01
             7061	1.0124133873e-01	1.0124154914e-01
             7062	1.0124133730e-01	1.0124154771e-01
             7063	1.0124133578e-01	1.0124154619e-01
             7064	1.0124133417e-01	1.0124154458e-01
             7065	1.0124133269e-01	1.0124154310e-01
             7066	1.0124133130e-01	1.0124154172e-01
             7067	1.0124132990e-01	1.0124154031e-01
             7068	1.0124132840e-01	1.0124153882e-01
             7069	1.0124132705e-01	1.0124153747e-01
             7070	1.0124132582e-01	1.0124153624e-01
             7071	1.0124132440e-01	1.0124153482e-01
             7072	1.0124132301e-01	1.0124153343e-01
             7073	1.0124132172e-01	1.0124153215e-01
             7074	1.0124132047e-01	1.0124153090e-01
             7075	1.0124131912e-01	1.0124152955e-01
             7076	1.0124131791e-01	1.0124152834e-01
             7077	1.0124131675e-01	1.0124152718e-01
             7078	1.0124131567e-01	1.0124152610e-01
             7079	1.0124131446e-01	1.0124152490e-01
             7080	1.0124131324e-01	1.0124152367e-01
             7081	1.0124131195e-01	1.0124152239e-01
             7082	1.0124131081e-01	1.0124152125e-01
             7083	1.0124130981e-01	1.0124152025e-01
             7084	1.0124130865e-01	1.0124151909e-01
             7085	1.0124130766e-01	1.0124151810e-01
             7086	1.0124130657e-01	1.0124151702e-01
             7087	1.0124130542e-01	1.0124151587e-01
             7088	1.0124130433e-01	1.0124151477e-01
             7089	1.0124130318e-01	1.0124151363e-01
             7090	1.0124130219e-01	1.0124151264e-01
             7091	1.0124130111e-01	1.0124151156e-01
             7092	1.0124130020e-01	1.0124151065e-01
             7093	1.0124129925e-01	1.0124150970e-01
             7094	1.0124129819e-01	1.0124150864e-01
             7095	1.0124129721e-01	1.0124150766e-01
             7096	1.0124129610e-01	1.0124150656e-01
             7097	1.0124129503e-01	1.0124150549e-01
             7098	1.0124129406e-01	1.0124150451e-01
             7099	1.0124129303e-01	1.0124150349e-01
             7100	1.0124129194e-01	1.0124150240e-01
             7101	1.0124129092e-01	1.0124150138e-01
             7102	1.0124129001e-01	1.0124150048e-01
             7103	1.0124128914e-01	1.0124149960e-01
             7104	1.0124128811e-01	1.0124149857e-01
             7105	1.0124128720e-01	1.0124149767e-01
             7106	1.0124128620e-01	1.0124149666e-01
             7107	1.0124128530e-01	1.0124149577e-01
             7108	1.0124128446e-01	1.0124149493e-01
             7109	1.0124128355e-01	1.0124149402e-01
             7110	1.0124128255e-01	1.0124149303e-01
             7111	1.0124128161e-01	1.0124149209e-01
             7112	1.0124128067e-01	1.0124149115e-01
             7113	1.0124127975e-01	1.0124149023e-01
             7114	1.0124127875e-01	1.0124148923e-01
             7115	1.0124127780e-01	1.0124148828e-01
             7116	1.0124127699e-01	1.0124148748e-01
             7117	1.0124127594e-01	1.0124148642e-01
             7118	1.0124127497e-01	1.0124148545e-01
             7119	1.0124127387e-01	1.0124148435e-01
             7120	1.0124127278e-01	1.0124148327e-01
             7121	1.0124127192e-01	1.0124148240e-01
             7122	1.0124127103e-01	1.0124148152e-01
             7123	1.0124127006e-01	1.0124148055e-01
             7124	1.0124126899e-01	1.0124147948e-01
             7125	1.0124126800e-01	1.0124147850e-01
             7126	1.0124126704e-01	1.0124147754e-01
             7127	1.0124126612e-01	1.0124147661e-01
             7128	1.0124126516e-01	1.0124147565e-01
             7129	1.0124126437e-01	1.0124147487e-01
             7130	1.0124126345e-01	1.0124147395e-01
             7131	1.0124126256e-01	1.0124147306e-01
             7132	1.0124126180e-01	1.0124147230e-01
             7133	1.0124126092e-01	1.0124147142e-01
             7134	1.0124125993e-01	1.0124147043e-01
             7135	1.0124125916e-01	1.0124146966e-01
             7136	1.0124125818e-01	1.0124146869e-01
             7137	1.0124125728e-01	1.0124146779e-01
             7138	1.0124125641e-01	1.0124146692e-01
             7139	1.0124125547e-01	1.0124146598e-01
             7140	1.0124125454e-01	1.0124146505e-01
             7141	1.0124125367e-01	1.0124146419e-01
             7142	1.0124125289e-01	1.0124146340e-01
             7143	1.0124125198e-01	1.0124146249e-01
             7144	1.0124125116e-01	1.0124146167e-01
             7145	1.0124125024e-01	1.0124146076e-01
             7146	1.0124124939e-01	1.0124145990e-01
             7147	1.0124124856e-01	1.0124145908e-01
             7148	1.0124124770e-01	1.0124145822e-01
             7149	1.0124124671e-01	1.0124145723e-01
             7150	1.0124124579e-01	1.0124145632e-01
             7151	1.0124124497e-01	1.0124145550e-01
             7152	1.0124124394e-01	1.0124145447e-01
             7153	1.0124124298e-01	1.0124145351e-01
             7154	1.0124124210e-01	1.0124145263e-01
             7155	1.0124124117e-01	1.0124145171e-01
             7156	1.0124124019e-01	1.0124145072e-01
             7157	1.0124123931e-01	1.0124144984e-01
             7158	1.0124123840e-01	1.0124144893e-01
             7159	1.0124123749e-01	1.0124144803e-01
             7160	1.0124123673e-01	1.0124144726e-01
             7161	1.0124123593e-01	1.0124144647e-01
             7162	1.0124123512e-01	1.0124144566e-01
             7163	1.0124123439e-01	1.0124144493e-01
             7164	1.0124123364e-01	1.0124144418e-01
             7165	1.0124123287e-01	1.0124144342e-01
             7166	1.0124123189e-01	1.0124144243e-01
             7167	1.0124123107e-01	1.0124144162e-01
             7168	1.0124123033e-01	1.0124144088e-01
             7169	1.0124122943e-01	1.0124143998e-01
             7170	1.0124122851e-01	1.0124143906e-01
             7171	1.0124122767e-01	1.0124143823e-01
             7172	1.0124122681e-01	1.0124143736e-01
             7173	1.0124122596e-01	1.0124143652e-01
             7174	1.0124122520e-01	1.0124143575e-01
             7175	1.0124122433e-01	1.0124143489e-01
             7176	1.0124122351e-01	1.0124143407e-01
             7177	1.0124122267e-01	1.0124143323e-01
             7178	1.0124122180e-01	1.0124143236e-01
             7179	1.0124122083e-01	1.0124143139e-01
             7180	1.0124121988e-01	1.0124143044e-01
             7181	1.0124121905e-01	1.0124142961e-01
             7182	1.0124121824e-01	1.0124142881e-01
             7183	1.0124121711e-01	1.0124142768e-01
             7184	1.0124121630e-01	1.0124142687e-01
             7185	1.0124121549e-01	1.0124142606e-01
             7186	1.0124121453e-01	1.0124142510e-01
             7187	1.0124121366e-01	1.0124142423e-01
             7188	1.0124121273e-01	1.0124142330e-01
             7189	1.0124121189e-01	1.0124142246e-01
             7190	1.0124121098e-01	1.0124142156e-01
             7191	1.0124121008e-01	1.0124142066e-01
             7192	1.0124120914e-01	1.0124141972e-01
             7193	1.0124120833e-01	1.0124141891e-01
             7194	1.0124120757e-01	1.0124141815e-01
             7195	1.0124120671e-01	1.0124141730e-01
             7196	1.0124120581e-01	1.0124141639e-01
             7197	1.0124120490e-01	1.0124141549e-01
             7198	1.0124120405e-01	1.0124141464e-01
             7199	1.0124120331e-01	1.0124141390e-01
             7200	1.0124120245e-01	1.0124141304e-01
             7201	1.0124120153e-01	1.0124141212e-01
             7202	1.0124120065e-01	1.0124141124e-01
             7203	1.0124119968e-01	1.0124141027e-01
             7204	1.0124119886e-01	1.0124140946e-01
             7205	1.0124119802e-01	1.0124140862e-01
             7206	1.0124119723e-01	1.0124140783e-01
             7207	1.0124119640e-01	1.0124140699e-01
             7208	1.0124119545e-01	1.0124140605e-01
             7209	1.0124119451e-01	1.0124140511e-01
             7210	1.0124119366e-01	1.0124140426e-01
             7211	1.0124119278e-01	1.0124140339e-01
             7212	1.0124119193e-01	1.0124140253e-01
             7213	1.0124119099e-01	1.0124140159e-01
             7214	1.0124119005e-01	1.0124140066e-01
             7215	1.0124118917e-01	1.0124139978e-01
             7216	1.0124118842e-01	1.0124139903e-01
             7217	1.0124118739e-01	1.0124139800e-01
             7218	1.0124118648e-01	1.0124139709e-01
             7219	1.0124118563e-01	1.0124139625e-01
             7220	1.0124118478e-01	1.0124139540e-01
             7221	1.0124118381e-01	1.0124139443e-01
             7222	1.0124118279e-01	1.0124139341e-01
             7223	1.0124118196e-01	1.0124139258e-01
             7224	1.0124118099e-01	1.0124139161e-01
             7225	1.0124118013e-01	1.0124139075e-01
             7226	1.0124117914e-01	1.0124138976e-01
             7227	1.0124117828e-01	1.0124138890e-01
             7228	1.0124117741e-01	1.0124138803e-01
             7229	1.0124117660e-01	1.0124138722e-01
             7230	1.0124117575e-01	1.0124138637e-01
             7231	1.0124117482e-01	1.0124138545e-01
             7232	1.0124117399e-01	1.0124138462e-01
             7233	1.0124117301e-01	1.0124138364e-01
             7234	1.0124117214e-01	1.0124138277e-01
             7235	1.0124117116e-01	1.0124138180e-01
             7236	1.0124117031e-01	1.0124138095e-01
             7237	1.0124116939e-01	1.0124138003e-01
             7238	1.0124116852e-01	1.0124137915e-01
             7239	1.0124116763e-01	1.0124137827e-01
             7240	1.0124116666e-01	1.0124137730e-01
             7241	1.0124116582e-01	1.0124137646e-01
             7242	1.0124116505e-01	1.0124137570e-01
             7243	1.0124116426e-01	1.0124137490e-01
             7244	1.0124116340e-01	1.0124137404e-01
             7245	1.0124116241e-01	1.0124137306e-01
             7246	1.0124116136e-01	1.0124137201e-01
             7247	1.0124116050e-01	1.0124137115e-01
             7248	1.0124115956e-01	1.0124137021e-01
             7249	1.0124115877e-01	1.0124136942e-01
             7250	1.0124115798e-01	1.0124136863e-01
             7251	1.0124115714e-01	1.0124136779e-01
             7252	1.0124115630e-01	1.0124136696e-01
             7253	1.0124115535e-01	1.0124136600e-01
             7254	1.0124115458e-01	1.0124136524e-01
             7255	1.0124115362e-01	1.0124136428e-01
             7256	1.0124115280e-01	1.0124136346e-01
             7257	1.0124115185e-01	1.0124136251e-01
             7258	1.0124115087e-01	1.0124136153e-01
             7259	1.0124114992e-01	1.0124136059e-01
             7260	1.0124114920e-01	1.0124135987e-01
